text;label
"There is a clear lesson there for a beleagured John Major and a rattled Tory government ";
"While Grant was wakening the kids , he discovered to his dismay that most of the cubicles held four occupants , sleeping in bunk beds ";
"The first important truth for voters in such spirits is that , in their dismay about recent economic and political errors , they are forgetting the immense Tory achievements which preceded them , and are now at risk again ";
"There was dismay in Belgrade ";
"Equally inevitably , there was outrage and dismay in India ";
"THE Italian writer Primo Levi died on 11 April 1987 , to the dismay of his readers ";
"To the dismay of the South Africans , umpire Cumberbatch merely signalled a leg-side wide ";
"Ian Fleming 's superhero first appeared in Issue 4 of ZZAP ! , much to the dismay of the reviewing team ";
"The Estonians require a language test before full civil rights are granted , to the dismay of their Russian-speaking population ";
"Typically , Gould 's infrequent letters home detailed only his ornithological exploits , much to the dismay of the household , who were desperate to hear news of a more personal nature ";
"Seeing the look of dismay on her mother 's face , Tamar continued , ` You wo n't be telling a lie ";
"The bank had made no secret of their dismay over Virgin 's venture into airlines ";
"Journalists were asked by the manager to attend a midday conference at Celtic Park in the expectation that Brady would be commenting on his dismay over anonymous , directorial criticism of the team 's progress ";
"He listened soberly and with growing dismay to what the young bank officer from Jeddah had to say , and scanned the computer printouts across his desk with a practised eye ";
"Edward concealed his dismay ";
"In the thirtieth minute , Gary Weaving scored what looked like a perfectly good goal , only for the linesman to rule it out for offside , to everyone 's dismay ";
"` It 's stuck ! " she cried in dismay ";
"Anyone could have typed that message and his initial , she realised with dismay ";
"She jumped up , frowning in dismay ";
"Gascoigne is the first Englishman to fill the role since Bobby Charlton , a man whose absence from a team sheet spread dismay among team-mates and supporters alike ";
"Please do n't let the dismay of the pro-Ford lobby colour your judgement in future road tests ";
"There was dismay on her face , now ";
"To the dismay of German suppliers , Mr Lopez is also eager to share this advice with foreign competitors ";
"I watched with dismay as they hit the floor and bounced to eight dusty oblivions ";
"In this he resembled Bonamy Dobre at Leeds , who reacted with the utmost dismay when his pet student , Robin Skelton , announced his engagement to a fellow-student ";
"Perhaps it was something in the dowager-duchess 's voice that caused it , but Joan to her own dismay burst into tears ";
"I read with dismay the remark attributed to the Central Scotland Water Development Board in your report today that ` water required powerful law " , otherwise , the water authorities ` would never get anything done " ";
"He predicted ` deep dismay in Hong Kong , deepened only by the statement of the official Opposition . " ";
"She wrote : " Thank you for your letter dated 9th October 1991 which I have read with great dismay ";
"Effortlessly , his knee slid to part her legs , but when she threw him a look of utter dismay he paused ";
"The commercial ethic meant some deterioration in standards , while the cutbacks in the Overseas News department , one of the glories of Bush House , caused much dismay in the public communications world ";
"This caused a good deal of consternation and dismay in Westminster ";
"And it was equally insistent that a policy of retreat would cause dismay in Washington , thereby diminishing Britain 's ability to exert influence over American policy ";
"Floyd Patterson has expressed dismay over the current treatment ";
"Edouard looked at him , and felt a sickening dismay ";
"When Tina and the children moved into the School , Cecilia felt both dismay and guilty relief ";
"But he felt ` dismay and sorrow for so many people in our country who do not share this personal good fortune . " ";
"They stared at one another in dismay , the sad , small wickedness of their friends and neighbours strewn around their minds like dirty confetti from a party long past ";
"Cleo stared at the contents with dismay ";
"Melissa stared at her friend in dismay ";
"Successive state elections have seen the governing parties pummelled by a dismayed electorate ";
"Vincent was irritated but not dismayed ";
"Kendall-Hume turned back to face the dismayed couple ";
"I am dismayed , but not surprised ";
"I 'm really ashamed of the matter and therefore return to you the bond cancelled ";
"The mortified referee ordered the game to end but then was persuaded to leave while one of the linesmen took over , a spectator taking the linesman 's place ";
"Celia was mortified , yet , to her horror , she wanted to scream ";
"The kids were mortified but I thought it was a real hoot . " ";
"The mortified referee ordered the game to end but then was persuaded to leave while one of the linesmen took over , a spectator taking the linesman 's place ";
"I was mortified , because we did n't appear at the presentation ceremony and I did n't receive a medal as a memento of the occasion ";
"The kids were mortified but I thought it was a real hoot . " ";
"` They failed to do so , " said Sherrin , ` and Michael fretted and fumed and explained that his immense following of fans would be mortified and he would be shamed ";
"" I felt mortified , but cushioned by the drink . " ";
"Meredith escaped through the door he held open and walked quickly home feeling both discomfited and dissatisfied ";
"When I glanced back as I opened the gate , they were standing still , in a discomfited little group : they had not meant , I suppose , to hurt the child ";
"Joseph hung back walking slowly as the others moved on again , and his mother , noticing his discomfited expression , waited for him at the side of the track ";
"Bishop did n't seem discomfited ";
"Ace 's eyes were full of mocking laughter as they took in the discomfited expression on the journalist 's face ";
"The headmaster stood at the front of the class with Jim looking rather embarrassed and announced , ";
"As a friend of Linde 's , I was rather embarrassed , however , when I was later sent his paper by a scientific journal and asked whether it was suitable for publication ";
"For a moment Rob looked rather embarrassed ";
"When I did eventually tell her she was really embarrassed , and tried telling me that I was making it up ! ";
"She was really embarrassed ";
"When I came across it the other day , I was slightly embarrassed ";
"` Now you are mocking me , " Vologsky murmured , with a slightly embarrassed smile ";
"Eight out of 10 agreed it was OK for girls to carry condoms but half said they would be too embarrassed to buy them ";
"It was less that I was too proud , more that I was too embarrassed ";
"Doubtless in later years she would be glad of that , but for now she was too embarrassed to care ";
"They were very polite , but also very embarrassed ";
"The civil servants watched with barely concealed glee as the ruling party became embarrassed when the North Koreans demanded compensation not only for Japan 's colonial rule but also for all the years since ";
"You become embarrassed when people compliment you : ` Oh it was nothing really " ";
"As she gazed at it she became embarrassed ";
"As Koons shows the photos to me during an interview in his Greenwich Village apartment , I feel embarrassed for him ";
"Strip searching made me feel terrible -- I was dead embarrassed ";
"And then my friends ' boyfriends , on an evening out , they used to just have a go at him , and I 'd feel really embarrassed ";
"Now she was getting increasingly embarrassed as Mattie sat waiting for O'Neill ";
"` In every sense , of course , including the biblical , " he added in a penetrating whisper clearly audible to his embarrassed family ";
"They might have been in the private wing , put away by their guilty and embarrassed families ";
"Milton took pity on his embarrassed friend ";
"` Oh , for God 's sake , " Jack said with an embarrassed laugh ";
"She gave an embarrassed smile and looked down at her hands ";
"My father had been embarrassed when my mother or I had wept at the time of his leaving ";
"I was quite embarrassed when we did it two years ago . " ";
"He was embarrassed about the nature of his illness and reluctant to discuss his bowel function with anyone , especially young women ";
"I was a bit embarrassed about that ";
" But the council 's so embarrassed about that one that they 're just leaving them to put it right as quietly as they can ";
"I 'm embarrassed for Blade ";
"Several of the men , though none of the women , made embarrassed noises of dissent ";
"` I know what you mean , ma'am , " said Rose gravely , enjoying himself immensely at the sight of Auguste 's embarrassed face ";
"` I was so embarrassed , " said Dave , 38 ";
"Jasper reddened and pressed his lip together , and Farraline looked embarrassed ";
"Mum was so embarrassed ! ";
"A lot of the time you just shoot because you 're caught up in something then you see it published and you 're a bit embarrassed because in your heart you know what it was ";
"Flt Lt Marshall was extremely embarrassed and always avoided my eye whenever he came into the Met Office after that ";
"The bearers looked embarrassed and tried to get her to go ";
"I have seen him as Grimes many times and never without a sense of embarrassment that this finely sensitive singer should have been asked to adopt a vicious role alien to him ";
"His embarrassment about self-disclosure gives the impression , belied by his other books , that he knew nothing of the mystery that grace works by means of human weakness , not by side-stepping it ";
"Many solicitors never overcome their own embarrassment about the amount that they charge , though few go on to lower their fees ";
"` It 's inconceivable , I agree , " responded Howard , waving a well-manicured hand , his plump face pink with embarrassment at the directness of Newman ";
"Jenna 's face flushed with embarrassment at the way the girl watched in amused surprise ";
"" What 's this , playing infant games still ? " he demanded , and was gratified to see the flush of embarrassment in Tristram 's cheek ";
"I could tell from the blank embarrassment in Tom 's expression that she had not acknowledged him ";
"If there is not quite an embarrassment of riches , there is enough to make the small investor blush at the choice ";
"On this occasion , satygraha involved imprisonment of thousands of Indians , much to the embarrassment of the Union Government of South Africa ";
"Such old people may have little embarrassment with each other about bodily functions , perhaps less than some husbands and wives because they were the stuff of taken-for-granted childhood ";
"He grinned unrepentantly , watching her deep blush of embarrassment with apparent fascination ";
"By resorting to a money-lender it became more difficult to conceal their embarrassment -- than if they had merely run up bills with retailers ";
"The manager who seeks to increase the nurse 's embarrassment or difficulties is of little help ";
"Often she would say something foolish , immediately regret it , then , to cover her embarrassment , say something worse ";
"` You 'll not be alone with him , Maggie , he 's got a sister , and in any case Mitch will be there , " Richie muttered , red with embarrassment ";
"Caswell shuffled in obvious embarrassment ";
"` She 's just dying of embarrassment . " ";
"We finally realised that we could avoid even that embarrassment by giving ourselves breathing space ";
"They will always try to avoid any embarrassment , but will use their judgement on whether or not to make payment ";
"One episode ends with the proud man broken , humiliated and in tears ";
"Modigliani felt the pain of these visits more than any of them , and was horrified to see his old friend in dingy and sinister surroundings , humiliated and frightened ";
"` When Liz came back there was raucous laughter and she felt humiliated . " ";
"He gets real humiliated and has to leave ";
"They aimed for higher status jobs and felt humiliated when they were unemployed ";
"He cursed his lack of self-control ; he knew that the old biddies had seen it and he felt humiliated ";
" Sometimes I've thought I 'll never forget what happened  it all comes back and I feel guilty , or  or dirty , or humiliated and bitter ";
"GRAHAM TAYLOR will defy the fury of a humiliated nation and risk his entire reputation on an England miracle in the next five months ";
